Age,Gender,MaritalStatus,DistanceFromHome,Attrition,BusinessTravel,Department,JobRole,JobLevel,Education,EducationField,MonthlyIncome,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,NumCompaniesWorked,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,TrainingTimesLastYear,EnvironmentSatisfaction,JobSatisfaction,JobInvolvement,PerformanceRating,RelationshipSatisfaction,WorkLifeBalance,OverTime,Distance_Group,Age_Group,Hike_Group,JobSat_Label,Stock_Label,IncomeBand
29,Male,Divorced,7,No,Travel_Rarely,Research & Development,Healthcare Representative,2,3,Life Sciences,6623,11,2,6,1,6,0,1,0,2,3,4,3,3,2,3,Yes,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Very High,Medium,High
48,Male,Single,1,No,Travel_Rarely,Research & Development,Research Director,5,3,Life Sciences,18265,12,0,25,6,1,0,0,0,3,4,4,2,3,3,4,No,Close (0-5km),Experienced (41+),Standard (11-14%),Very High,None,High
29,Female,Divorced,1,No,Travel_Rarely,Research & Development,Research Director,4,3,Life Sciences,16124,14,2,9,3,7,7,1,7,2,4,4,2,3,2,2,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,Medium,High
34,Female,Married,20,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Technical Degree,2585,17,0,2,0,1,0,0,0,5,3,3,4,3,4,2,No,Far (16+ km),Mid Career (29-40),High (15-18%),High,None,Low
44,Male,Married,5,No,Travel_Rarely,Sales,Manager,5,3,Marketing,18213,11,1,26,7,22,9,3,10,5,2,2,3,3,3,3,No,Close (0-5km),Experienced (41+),Standard (11-14%),Medium,Low,High
33,Male,Divorced,10,No,Travel_Rarely,Sales,Sales Executive,3,5,Marketing,8380,14,2,10,0,9,8,0,8,3,4,3,4,3,4,3,Yes,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),High,Medium,High
19,Female,Single,25,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Life Sciences,2994,12,0,1,1,1,0,0,1,2,2,4,4,3,4,3,Yes,Far (16+ km),Early Career (18-28),Standard (11-14%),Very High,None,Low
23,Male,Married,1,No,Travel_Rarely,Research & Development,Research Scientist,1,2,Life Sciences,1223,22,1,1,1,1,0,0,1,2,4,3,3,4,4,3,No,Close (0-5km),Early Career (18-28),Top Tier (19-25%),High,Low,Low
25,Male,Single,24,Yes,Travel_Frequently,Sales,Sales Representative,1,1,Life Sciences,1118,14,0,1,1,1,0,1,0,4,3,4,1,3,4,3,Yes,Far (16+ km),Early Career (18-28),Standard (11-14%),Very High,None,Low
26,Male,Single,4,No,Travel_Rarely,Research & Development,Research Scientist,1,2,Life Sciences,2875,20,0,8,1,8,5,2,2,2,3,4,3,4,2,2,Yes,Close (0-5km),Early Career (18-28),Top Tier (19-25%),Very High,None,Low
45,Female,Single,2,Yes,Travel_Rarely,Sales,Manager,5,3,Marketing,18824,16,0,26,2,24,10,1,11,2,1,2,1,3,1,3,Yes,Close (0-5km),Experienced (41+),High (15-18%),Medium,None,High
55,Male,Divorced,8,No,Non-Travel,Research & Development,Healthcare Representative,4,1,Medical,13577,15,1,34,1,33,9,15,0,3,4,2,2,3,4,3,Yes,Moderate (6-15km),Experienced (41+),High (15-18%),Medium,Low,High
21,Female,Single,10,Yes,Travel_Frequently,Research & Development,Laboratory Technician,1,2,Life Sciences,2625,20,0,2,1,2,2,2,2,2,1,3,2,4,3,1,No,Moderate (6-15km),Early Career (18-28),Top Tier (19-25%),High,None,Low
46,Female,Married,4,No,Travel_Rarely,Sales,Manager,5,2,Marketing,18789,14,1,26,2,11,4,0,8,2,4,2,2,3,3,3,No,Close (0-5km),Experienced (41+),Standard (11-14%),Medium,Low,High
34,Female,Single,2,No,Travel_Rarely,Sales,Sales Executive,2,3,Marketing,4538,12,0,4,0,3,2,0,2,3,3,1,3,3,4,3,Yes,Close (0-5km),Mid Career (29-40),Standard (11-14%),Low,None,Medium
51,Male,Divorced,9,No,Travel_Frequently,Sales,Manager,5,3,Life Sciences,19847,24,1,31,4,29,10,11,10,5,4,2,3,4,1,2,Yes,Moderate (6-15km),Experienced (41+),Top Tier (19-25%),Medium,Low,High
59,Male,Single,18,No,Travel_Rarely,Research & Development,Manufacturing Director,3,4,Medical,10512,12,0,25,6,9,7,5,4,6,4,4,3,3,4,2,No,Far (16+ km),Experienced (41+),Standard (11-14%),Very High,None,High
34,Female,Divorced,19,No,Travel_Frequently,Research & Development,Laboratory Technician,2,3,Medical,4444,13,2,15,4,11,8,5,10,2,3,2,3,3,3,4,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),Medium,Medium,Medium
28,Male,Single,1,No,Travel_Frequently,Research & Development,Laboratory Technician,1,4,Medical,2154,11,0,5,0,4,2,0,2,2,4,3,3,3,3,2,Yes,Close (0-5km),Early Career (18-28),Standard (11-14%),High,None,Low
44,Male,Divorced,4,No,Travel_Rarely,Research & Development,Manager,5,2,Life Sciences,19190,14,2,26,1,25,9,14,13,4,3,1,4,3,4,2,No,Close (0-5km),Experienced (41+),Standard (11-14%),Low,Medium,High
34,Male,Married,11,No,Travel_Frequently,Human Resources,Human Resources,2,3,Life Sciences,4490,11,2,14,4,10,9,1,8,5,3,2,2,3,4,4,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Medium,Medium,Medium
35,Male,Married,6,No,Travel_Rarely,Research & Development,Research Scientist,1,1,Life Sciences,3506,14,0,4,0,3,2,2,2,3,3,3,3,3,4,3,Yes,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),High,None,Low
42,Female,Married,7,No,Travel_Rarely,Research & Development,Research Scientist,2,4,Medical,2372,16,0,18,6,1,0,0,0,2,2,2,4,3,4,3,Yes,Moderate (6-15km),Experienced (41+),High (15-18%),Medium,None,Low
43,Female,Single,4,No,Travel_Rarely,Sales,Sales Executive,3,4,Marketing,10231,14,0,23,3,21,7,15,17,3,4,4,2,3,4,4,No,Close (0-5km),Experienced (41+),Standard (11-14%),Very High,None,High
36,Female,Single,2,No,Travel_Rarely,Research & Development,Manufacturing Director,2,4,Life Sciences,5410,11,0,18,9,16,14,5,12,2,3,2,3,3,4,3,Yes,Close (0-5km),Mid Career (29-40),Standard (11-14%),Medium,None,Medium
44,Female,Married,15,Yes,Travel_Rarely,Research & Development,Healthcare Representative,3,3,Medical,7978,11,1,10,1,10,7,0,5,2,1,4,3,3,4,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Very High,Low,High
28,Male,Married,2,No,Travel_Frequently,Research & Development,Laboratory Technician,1,3,Life Sciences,3867,12,1,2,1,2,2,2,2,2,4,4,2,3,2,3,Yes,Close (0-5km),Early Career (18-28),Standard (11-14%),Very High,Low,Medium
51,Female,Single,6,No,Travel_Frequently,Research & Development,Laboratory Technician,1,2,Medical,2838,14,0,8,0,7,0,7,7,6,2,3,2,3,2,2,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),High,None,Low
30,Female,Single,9,No,Non-Travel,Research & Development,Manufacturing Director,2,2,Medical,4695,18,0,10,7,8,4,1,7,3,3,3,3,3,3,3,Yes,Moderate (6-15km),Mid Career (29-40),High (15-18%),High,None,Medium
29,Female,Divorced,7,Yes,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Technical Degree,3339,13,2,10,3,7,7,7,7,2,2,3,3,3,1,3,Yes,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),High,Medium,Low
28,Male,Single,1,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Technical Degree,2080,11,0,5,2,3,2,1,2,2,4,1,3,3,2,2,No,Close (0-5km),Early Career (18-28),Standard (11-14%),Low,None,Low
25,Female,Single,1,No,Travel_Rarely,Research & Development,Research Scientist,1,3,Medical,2096,18,0,2,1,2,2,2,1,3,4,2,3,3,4,2,No,Close (0-5km),Early Career (18-28),High (15-18%),Medium,None,Low
32,Male,Married,8,No,Travel_Rarely,Sales,Sales Executive,2,3,Medical,6209,15,2,10,1,10,7,0,8,4,3,4,4,3,3,4,No,Moderate (6-15km),Mid Career (29-40),High (15-18%),Very High,Medium,Medium
45,Female,Single,25,No,Travel_Frequently,Research & Development,Manager,5,3,Medical,18061,22,0,22,3,0,0,0,0,4,2,2,3,4,3,3,No,Far (16+ km),Experienced (41+),Top Tier (19-25%),Medium,None,High
39,Female,Divorced,13,No,Travel_Rarely,Research & Development,Manager,4,4,Medical,17123,13,2,21,6,19,9,15,2,4,3,2,2,3,4,3,Yes,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Medium,Medium,High
58,Male,Divorced,23,No,Travel_Rarely,Research & Development,Research Scientist,1,4,Life Sciences,2372,12,2,2,1,2,2,2,2,3,1,3,3,3,4,3,No,Far (16+ km),Experienced (41+),Standard (11-14%),High,Medium,Low
32,Male,Married,7,Yes,Travel_Rarely,Research & Development,Laboratory Technician,2,2,Life Sciences,4883,18,1,10,1,10,4,1,1,3,4,3,3,3,1,3,No,Moderate (6-15km),Mid Career (29-40),High (15-18%),High,Low,Medium
39,Male,Single,23,Yes,Travel_Rarely,Research & Development,Research Scientist,1,3,Medical,3904,13,0,6,0,5,2,0,3,2,3,1,3,3,1,3,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),Low,None,Medium
30,Female,Married,6,No,Travel_Rarely,Research & Development,Laboratory Technician,2,3,Technical Degree,4627,12,1,10,0,9,2,6,7,6,1,4,2,3,1,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Very High,Low,Medium
36,Female,Married,10,No,Travel_Rarely,Research & Development,Healthcare Representative,3,4,Technical Degree,7094,12,0,10,3,7,7,1,7,0,4,3,3,3,1,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),High,None,High
46,Female,Single,1,No,Travel_Rarely,Human Resources,Human Resources,1,2,Life Sciences,3423,12,0,10,6,7,6,5,7,3,4,1,3,3,3,4,No,Close (0-5km),Experienced (41+),Standard (11-14%),Low,None,Low
28,Female,Married,1,No,Non-Travel,Research & Development,Laboratory Technician,2,3,Life Sciences,6674,11,3,10,0,9,8,7,5,6,3,4,1,3,1,3,No,Close (0-5km),Early Career (18-28),Standard (11-14%),Very High,High,High
50,Female,Married,28,No,Travel_Rarely,Research & Development,Research Director,4,3,Life Sciences,16880,11,0,25,4,3,2,1,2,2,4,1,3,3,2,3,Yes,Far (16+ km),Experienced (41+),Standard (11-14%),Low,None,High
40,Male,Single,25,Yes,Travel_Rarely,Sales,Sales Executive,3,4,Marketing,9094,12,0,9,2,5,4,1,0,2,4,2,2,3,3,3,Yes,Far (16+ km),Mid Career (29-40),Standard (11-14%),Medium,None,High
52,Male,Single,5,Yes,Travel_Rarely,Sales,Sales Executive,3,3,Life Sciences,8446,19,0,10,9,8,7,7,7,2,2,2,3,3,3,2,Yes,Close (0-5km),Experienced (41+),Top Tier (19-25%),Medium,None,High
30,Female,Married,17,No,Travel_Rarely,Research & Development,Manager,3,4,Medical,11916,23,2,9,1,9,1,0,8,2,2,1,3,4,4,3,Yes,Far (16+ km),Mid Career (29-40),Top Tier (19-25%),Low,Medium,High
39,Male,Single,18,No,Travel_Rarely,Research & Development,Manufacturing Director,2,2,Life Sciences,4534,11,0,9,0,8,7,1,7,6,1,3,3,3,1,3,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),High,None,Medium
31,Female,Divorced,2,No,Non-Travel,Sales,Sales Executive,3,4,Life Sciences,9852,19,1,10,1,10,8,9,6,5,4,3,3,3,1,2,Yes,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),High,Low,High
41,Male,Single,10,No,Non-Travel,Sales,Sales Executive,2,2,Medical,6151,13,0,19,1,19,2,11,9,4,3,2,1,3,1,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Medium,None,Medium
31,Female,Single,1,Yes,Travel_Frequently,Sales,Sales Representative,1,3,Life Sciences,2302,11,0,3,1,3,2,2,2,2,4,2,3,3,1,4,Yes,Close (0-5km),Mid Career (29-40),Standard (11-14%),Medium,None,Low
44,Male,Married,3,Yes,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Life Sciences,2362,12,0,10,4,3,2,1,2,4,1,1,3,3,3,4,No,Close (0-5km),Experienced (41+),Standard (11-14%),Low,None,Low
42,Male,Married,2,No,Non-Travel,Research & Development,Manager,4,1,Life Sciences,17861,13,0,21,0,20,8,2,10,3,3,3,3,3,4,2,Yes,Close (0-5km),Experienced (41+),Standard (11-14%),High,None,High
55,Female,Married,2,No,Travel_Rarely,Research & Development,Manager,5,2,Medical,19187,14,1,23,4,19,9,9,11,5,4,3,1,3,4,3,No,Close (0-5km),Experienced (41+),Standard (11-14%),High,Low,High
56,Male,Single,8,No,Travel_Rarely,Human Resources,Manager,5,4,Life Sciences,19717,14,0,36,6,7,3,7,7,4,4,2,3,3,1,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Medium,None,High
40,Male,Divorced,16,No,Non-Travel,Research & Development,Research Scientist,1,2,Life Sciences,3544,16,1,6,9,4,2,0,0,0,3,3,3,3,2,3,No,Far (16+ km),Mid Career (29-40),High (15-18%),High,Low,Low
34,Male,Divorced,9,No,Travel_Rarely,Research & Development,Healthcare Representative,3,3,Life Sciences,8500,11,1,10,0,9,7,1,6,0,4,4,3,3,4,2,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Very High,Low,High
40,Male,Single,2,No,Travel_Rarely,Research & Development,Research Scientist,2,3,Life Sciences,4661,13,0,9,1,9,8,8,8,4,3,4,3,3,3,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,None,Medium
41,Female,Divorced,1,No,Travel_Frequently,Sales,Sales Executive,2,3,Marketing,4103,17,1,10,0,9,3,1,7,2,3,1,3,3,4,3,No,Close (0-5km),Experienced (41+),High (15-18%),Low,Low,Medium
35,Male,Single,4,No,Travel_Frequently,Research & Development,Research Scientist,2,4,Life Sciences,4249,11,0,9,1,9,6,1,1,3,3,3,3,3,2,3,Yes,Close (0-5km),Mid Career (29-40),Standard (11-14%),High,None,Medium
51,Male,Divorced,5,No,Travel_Rarely,Human Resources,Manager,4,3,Life Sciences,14026,11,1,33,1,33,9,0,10,2,3,2,3,3,2,3,Yes,Close (0-5km),Experienced (41+),Standard (11-14%),Medium,Low,High
38,Female,Divorced,2,No,Travel_Rarely,Sales,Sales Executive,2,2,Life Sciences,6893,15,1,11,3,7,7,1,7,3,2,1,3,3,4,3,No,Close (0-5km),Mid Career (29-40),High (15-18%),Low,Low,High
34,Female,Single,15,No,Travel_Rarely,Sales,Sales Executive,2,2,Medical,6125,12,0,10,1,10,8,9,6,6,3,1,3,3,4,4,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Low,None,Medium
25,Male,Married,19,No,Travel_Rarely,Research & Development,Laboratory Technician,1,1,Medical,3669,11,3,7,3,3,2,1,2,6,4,4,3,3,3,2,No,Far (16+ km),Early Career (18-28),Standard (11-14%),Very High,High,Medium
58,Female,Married,7,Yes,Travel_Rarely,Research & Development,Manufacturing Director,3,4,Medical,10008,14,0,31,7,10,9,5,9,0,3,1,2,3,4,2,Yes,Moderate (6-15km),Experienced (41+),Standard (11-14%),Low,None,High
40,Male,Married,1,No,Travel_Rarely,Research & Development,Laboratory Technician,1,4,Life Sciences,2387,22,1,7,3,4,2,0,3,3,2,2,3,4,3,3,No,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),Medium,Low,Low
36,Female,Married,7,No,Travel_Frequently,Sales,Sales Executive,2,3,Marketing,4639,16,1,17,2,15,7,6,13,2,1,1,4,3,4,2,No,Moderate (6-15km),Mid Career (29-40),High (15-18%),Low,Low,Medium
48,Male,Single,4,No,Travel_Rarely,Research & Development,Manufacturing Director,3,3,Life Sciences,7898,11,0,11,1,10,9,0,8,2,4,4,3,3,3,3,No,Close (0-5km),Experienced (41+),Standard (11-14%),Very High,None,High
27,Female,Married,11,No,Travel_Rarely,Sales,Sales Representative,1,3,Medical,2534,14,1,5,8,1,0,0,0,4,3,4,4,3,2,3,No,Moderate (6-15km),Early Career (18-28),Standard (11-14%),Very High,Low,Low
51,Female,Single,11,No,Travel_Rarely,Research & Development,Manufacturing Director,4,2,Technical Degree,13142,16,0,29,3,5,2,0,3,1,4,2,2,3,2,2,No,Moderate (6-15km),Experienced (41+),High (15-18%),Medium,None,High
18,Female,Single,1,No,Non-Travel,Research & Development,Laboratory Technician,1,3,Life Sciences,1611,15,0,0,1,0,0,0,0,5,4,4,3,3,3,4,No,Close (0-5km),Early Career (18-28),High (15-18%),Very High,None,Low
35,Female,Married,1,No,Travel_Rarely,Research & Development,Laboratory Technician,2,3,Medical,5363,12,1,10,0,9,7,0,0,0,4,4,2,3,2,3,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,Low,Medium
27,Male,Single,2,No,Travel_Frequently,Sales,Sales Executive,2,1,Life Sciences,5071,20,0,8,3,6,2,0,0,3,4,4,1,4,2,3,No,Close (0-5km),Early Career (18-28),Top Tier (19-25%),Very High,None,Medium
55,Male,Single,13,Yes,Travel_Rarely,Sales,Sales Executive,4,4,Marketing,13695,17,0,24,6,19,7,3,8,2,1,3,4,3,3,2,Yes,Moderate (6-15km),Experienced (41+),High (15-18%),High,None,High
56,Male,Married,23,No,Travel_Rarely,Research & Development,Manufacturing Director,4,3,Life Sciences,13402,12,1,33,4,19,16,15,9,0,4,2,3,3,1,3,Yes,Far (16+ km),Experienced (41+),Standard (11-14%),Medium,Low,High
34,Female,Divorced,26,No,Non-Travel,Research & Development,Research Scientist,1,1,Technical Degree,2029,20,3,5,1,5,4,0,0,2,1,3,2,4,3,3,No,Far (16+ km),Mid Career (29-40),Top Tier (19-25%),High,High,Low
40,Female,Divorced,2,No,Travel_Rarely,Research & Development,Healthcare Representative,2,1,Medical,6377,20,3,15,5,12,11,11,8,0,2,3,4,4,2,3,No,Close (0-5km),Mid Career (29-40),Top Tier (19-25%),High,High,Medium
34,Male,Married,29,No,Travel_Rarely,Research & Development,Laboratory Technician,2,3,Medical,5429,13,2,10,4,8,7,7,7,1,2,3,3,3,1,3,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),High,Medium,Medium
31,Female,Single,2,Yes,Travel_Frequently,Sales,Sales Representative,1,3,Life Sciences,2785,14,0,3,7,1,0,0,0,3,3,4,2,3,3,4,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,None,Low
35,Female,Married,18,Yes,Travel_Frequently,Sales,Sales Executive,2,4,Marketing,4614,18,1,5,0,4,2,3,2,0,4,3,3,3,3,2,Yes,Far (16+ km),Mid Career (29-40),High (15-18%),High,Low,Medium
38,Male,Divorced,7,No,Travel_Frequently,Research & Development,Research Scientist,1,3,Life Sciences,2610,11,3,4,1,4,2,0,3,2,4,3,4,3,4,3,No,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),High,High,Low
34,Female,Single,2,No,Travel_Rarely,Research & Development,Healthcare Representative,2,4,Technical Degree,6687,11,0,14,1,14,11,4,11,2,3,4,3,3,4,4,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,None,High
28,Male,Married,26,No,Travel_Rarely,Sales,Sales Executive,2,3,Life Sciences,4724,11,1,5,1,5,3,0,4,0,3,1,2,3,3,3,No,Far (16+ km),Early Career (18-28),Standard (11-14%),Low,Low,Medium
31,Male,Married,22,Yes,Travel_Rarely,Research & Development,Manufacturing Director,2,4,Medical,6179,15,2,10,1,10,2,6,7,3,4,3,3,3,4,2,Yes,Far (16+ km),Mid Career (29-40),High (15-18%),High,Medium,Medium
39,Male,Married,21,No,Travel_Rarely,Sales,Sales Executive,2,4,Life Sciences,6120,12,2,8,3,5,4,1,4,2,1,4,2,3,4,4,Yes,Far (16+ km),Mid Career (29-40),Standard (11-14%),Very High,Medium,Medium
51,Male,Married,2,No,Travel_Frequently,Sales,Sales Executive,3,3,Marketing,10596,11,0,14,2,4,2,3,2,5,2,2,3,3,2,3,No,Close (0-5km),Experienced (41+),Standard (11-14%),Medium,None,High
41,Female,Divorced,22,No,Travel_Frequently,Research & Development,Research Scientist,2,3,Life Sciences,5467,14,2,12,3,6,2,3,3,4,4,4,3,3,1,2,Yes,Far (16+ km),Experienced (41+),Standard (11-14%),Very High,Medium,Medium
37,Male,Married,4,No,Travel_Rarely,Research & Development,Research Scientist,1,1,Life Sciences,2996,15,0,8,7,6,4,1,3,2,3,3,3,3,4,3,Yes,Close (0-5km),Mid Career (29-40),High (15-18%),High,None,Low
33,Male,Married,5,No,Travel_Frequently,Sales,Sales Executive,2,1,Life Sciences,9998,13,0,8,6,5,4,1,2,2,2,4,3,3,1,4,No,Close (0-5km),Mid Career (29-40),Standard (11-14%),Very High,None,High
32,Male,Married,2,No,Travel_Rarely,Sales,Sales Executive,2,1,Marketing,4078,13,3,4,0,3,2,1,2,3,3,2,3,3,1,2,Yes,Close (0-5km),Mid Career (29-40),Standard (11-14%),Medium,High,Medium
39,Male,Married,25,No,Non-Travel,Research & Development,Healthcare Representative,3,2,Life Sciences,10920,21,1,13,3,6,4,0,5,2,3,3,3,4,2,3,No,Far (16+ km),Mid Career (29-40),Top Tier (19-25%),High,Low,High
25,Male,Married,18,No,Travel_Rarely,Sales,Sales Executive,2,1,Life Sciences,6232,11,0,6,2,3,2,1,2,3,1,3,4,3,2,2,No,Far (16+ km),Early Career (18-28),Standard (11-14%),High,None,Medium
52,Female,Married,28,No,Travel_Frequently,Research & Development,Manufacturing Director,4,2,Medical,13247,11,1,24,2,5,3,0,2,3,4,3,4,3,2,2,Yes,Far (16+ km),Experienced (41+),Standard (11-14%),High,Low,High
43,Female,Single,6,No,Travel_Rarely,Research & Development,Research Scientist,2,3,Medical,4081,14,0,20,1,20,7,1,8,3,1,3,2,3,1,1,Yes,Moderate (6-15km),Experienced (41+),Standard (11-14%),High,None,Medium
27,Female,Married,10,No,Travel_Rarely,Sales,Sales Executive,2,3,Marketing,5769,11,0,6,1,6,2,4,4,3,4,4,2,3,4,3,Yes,Moderate (6-15km),Early Career (18-28),Standard (11-14%),Very High,None,Medium
27,Female,Single,17,Yes,Travel_Rarely,Research & Development,Research Scientist,1,4,Life Sciences,2394,13,0,8,1,8,2,7,7,2,4,3,3,3,4,3,Yes,Far (16+ km),Early Career (18-28),Standard (11-14%),High,None,Low
26,Male,Single,2,No,Travel_Rarely,Research & Development,Research Scientist,1,1,Medical,3904,12,0,5,0,4,3,1,1,2,1,4,2,3,4,3,No,Close (0-5km),Early Career (18-28),Standard (11-14%),Very High,None,Medium
42,Female,Married,10,No,Travel_Rarely,Human Resources,Manager,4,3,Human Resources,16799,14,1,21,0,20,7,0,9,5,3,1,3,3,3,3,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Low,Low,High
52,Female,Married,8,No,Travel_Rarely,Research & Development,Laboratory Technician,1,4,Other,2950,13,0,12,9,5,4,0,4,2,3,1,3,3,3,1,No,Moderate (6-15km),Experienced (41+),Standard (11-14%),Low,None,Low
37,Female,Single,11,No,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Medical,3629,18,0,8,4,3,2,0,2,6,1,3,3,3,1,3,No,Moderate (6-15km),Mid Career (29-40),High (15-18%),High,None,Low
35,Male,Single,18,No,Travel_Frequently,Research & Development,Manufacturing Director,3,2,Life Sciences,9362,11,0,10,2,2,2,2,2,2,3,4,3,3,3,3,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),Very High,None,High
25,Male,Married,1,No,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Technical Degree,3229,11,1,7,4,3,2,0,2,2,1,4,3,3,2,2,No,Close (0-5km),Early Career (18-28),Standard (11-14%),Very High,Low,Low
26,Male,Single,7,No,Travel_Rarely,Research & Development,Laboratory Technician,1,3,Other,3578,12,0,8,0,7,7,0,7,2,3,1,4,3,4,3,No,Moderate (6-15km),Early Career (18-28),Standard (11-14%),Low,None,Low
29,Male,Single,17,No,Travel_Rarely,Human Resources,Human Resources,3,3,Other,7988,13,0,10,1,10,9,0,9,3,2,1,2,3,1,2,No,Far (16+ km),Mid Career (29-40),Standard (11-14%),Low,None,High
49,Male,Single,28,Yes,Travel_Frequently,Research & Development,Laboratory Technician,2,2,Life Sciences,4284,20,0,20,3,4,3,1,3,2,1,1,2,4,1,3,No,Far (16+ km),Experienced (41+),Top Tier (19-25%),Low,None,Medium
29,Female,Single,14,Yes,Travel_Frequently,Research & Development,Healthcare Representative,3,1,Other,7553,12,0,9,0,8,7,7,7,1,3,4,3,3,1,3,Yes,Moderate (6-15km),Mid Career (29-40),Standard (11-14%),Very High,None,High
54,Female,Single,1,No,Travel_Rarely,Research & Development,Research Director,4,3,Medical,17328,19,0,29,6,20,7,12,7,3,4,4,3,3,4,2,No,Close (0-5km),Experienced (41+),Top Tier (19-25%),Very High,None,High
58,Female,Married,1,No,Travel_Rarely,Research & Development,Research Director,5,3,Medical,19701,21,1,32,3,9,8,1,5,3,4,1,3,4,3,3,Yes,Close (0-5km),Experienced (41+),Top Tier (19-25%),Low,Low,High
55,Male,Divorced,1,No,Travel_Rarely,Research & Development,Research Director,4,4,Medical,14732,13,2,31,2,7,7,0,0,4,2,4,4,3,4,4,No,Close (0-5km),Experienced (41+),Standard (11-14%),Very High,Medium,High
